id,is_iceberg
906e6124,0.024662256
d96aba17,0.72771525
2d18a140,0.5914081
4b6c1a2b,0.9498455
da62caad,3.6094833e-13
5a0cfeff,0.02435866
befbb68e,0.0
cad3b152,0.22554457
d79fa5f7,0.001814425
7462cddb,0.96791863
0097d47d,0.4004469
68d6335c,0.99640286
9f81549c,2.3524842e-24
638d49b9,0.7054541
51a50ebd,0.11814496
95131535,1.4667917e-06
3c470d57,0.43399903
845a97f7,0.3225332
feed4566,0.0306651
fb6a5915,1.4938093e-14
4d47e42c,0.22220528
930bcf1b,0.63755304
69aa8b45,5.418942e-07
14c07f0b,0.4108822
90e44340,0.32539177
1b8f6a9e,0.060987502
3552689b,7.3258133e-10
087c5094,0.0003784597
087e1232,0.35144305
321e2099,0.9641633
e08939b8,2.9793625e-22
e624f417,0.96938694
93291138,0.84612125
9c3c7962,0.45874763
56c42675,0.9260862
736c4009,0.20698962
6a203662,0.17924398
7e4ad586,1.4969564e-09
3aa99a38,0.0
8c74137b,2.439866e-11
b4181d37,0.26638362
fc80eb35,0.55220634
64e1b981,0.33070323
1286ea75,4.073864e-20
7d276b6e,0.29349208
a386d706,0.99507
ec149576,0.0010758042
cd93b8c8,0.86898935
a534e7e7,0.5527257
ac9eb453,0.9835799
90076078,0.24809572
2cc7deb1,2.3798153e-31
8a1d8803,0.3862219
ed549ef5,0.0026857853
52f93bc4,7.4376345e-09
87b26c7e,5.3009908e-20
8b4b736a,0.9585619
51f1f1c1,0.5274004
7ccb045d,0.95694023
fc6879b6,0.050337523
af01f762,4.3786212e-08
95e519dd,0.7906322
7e83b19b,0.21907982
a14f35c8,0.31109807
a61cadc3,0.4057719
1b769b14,0.99127376
80c3cbdb,2.5721132e-17
843612fe,7.638747e-30
59fcb7e0,0.64187765
529593d3,0.98748815
5898a695,0.37885976
081c5fef,0.083483666
517c5fab,1.0632802e-24
4daf7af0,0.0033153892
85b02f43,0.26936436
2773053c,0.53362566
8fbc896a,0.006749183
3d6d6648,0.33140713
bb671f69,0.018527746
5332d0ac,0.07291511
efdf6eff,3.3533792e-30
1f3e21c9,0.9846303
4060450c,0.6482634
1cd8282a,0.00020390749
22807879,0.61926514
a30f4fb7,5.242573e-08
2560cee9,9.192144e-08
f85dfff6,0.6978646
6fe4f47e,0.2527371
69d6387a,0.9248607
98842917,0.9907642
fcc96959,0.99877733
7e26baf0,0.97849834
4d609734,1.9361157e-13
c96d08d2,0.45549396
11b14d14,0.5536126
22b68133,0.0029524565
65cb30aa,0.8520561
80967ba7,0.013500869
b54aef48,1.5103104e-06
020dfbda,0.43585038
4de9c502,0.012746066
e9f4af18,0.7614089
04c7c4f2,0.50536704
1ffbf411,0.896047
cc57c57b,1.5902624e-05
15373a40,0.9796033
a992225a,3.2332628e-05
fbaf302b,0.17021134
8339a6ca,0.87544215
29d824f7,0.045375645
659f11a0,0.49528515
88fb9b4e,0.9931023
db2d689d,0.02007705
18da6fdd,0.5968232
0c16c0ce,1.0003747e-21
7b7da3de,0.8794491
a44e0e0f,0.24451357
490e3fb1,6.570592e-20
0ffe1475,0.12302831
27efabd7,1.0073101e-05
3dcdfda3,0.52072036
637da450,0.99372303
16b64b9d,0.002323091
c76b1927,0.44315845
9126c78e,0.8391404
ceea2fdf,0.5275263
371c75e1,4.867737e-17
dd09f50d,0.27944905
73674456,0.77597064
68d33c24,0.34667778
f703b77f,0.0049815774
732d6b4f,0.99641615
5085b269,0.18553293
f42e8155,0.42764872
7fd58dbd,0.45276856
22666426,0.026770622
4bae16b9,0.987169
a5953b7b,5.1464998e-08
720ddece,0.9326614
e4fc697d,0.565959
e2e1df27,0.5819751
42a1cc87,0.28950503
7cd4c795,0.6959539
912c11aa,0.10983682
619f82b2,0.97585404
a883693e,0.00033289194
6b810953,0.62387395
7b8ec14a,0.00019338727
ce40c72a,0.5486645
88d0e09f,0.034282476
5be97bce,0.022733867
26014fd2,9.664497e-38
278008b7,0.88205016
e8cf967c,0.02917859
7045bc53,0.3975928
da9cbaf4,0.176175
8d656494,7.5025426e-05
c55988d0,0.84321177
780e1171,0.44212276
13a31d5e,0.028944463
1883e583,0.5324762
5ee65141,0.002831757
260e1d2e,0.0021128356
c874b041,0.0031121075
04f5386e,0.7071795
e575d0c0,0.0058188736
44d63bf6,2.5307914e-29
5c4e9b0b,1.16274205e-05
eebcc3b6,0.010570824
2f33c31e,0.25410864
28f5f216,0.38126358
bb368d74,0.070626706
9dd66aea,0.019871026
bf89449d,0.04483843
de1b8020,0.869689
e9af758d,0.19704464
64022bd4,0.9963243
526789d8,0.00032651424
09025dbe,5.5206095e-23
115c6134,0.1153107
ce6aa2b2,0.2888403
b80c3064,0.75185007
4e2762bd,0.012338817
364242f4,0.19784203
bd3a96f4,0.9594568
73d09bf9,1.4807367e-23
86937a8c,0.49983886
0969a0e4,2.5571423e-19
cfa4c867,0.2246261
da1e5985,1.6815057e-26
dd22bfc6,0.07357475
2fa1cecb,0.98579496
4fde6327,0.77342427
4457c5ae,0.8908396
ad27be49,0.97011185
ba21ffbe,0.09340793
abd65309,0.0730997
6e3587f9,0.043569922
0e02c37f,0.0020873249
b3fbf138,0.09419119
5d494001,0.26281452
d5d660bf,1.6619698e-22
e4b67cb7,0.38225675
2fbc6b02,0.8226124
3ca0c3b2,0.36525026
7af13b7c,0.0002925694
382198f0,0.00017145276
cdc5c9ed,1.212799e-25
cca129c4,0.39911935
be9a6bea,0.011329979
0c2b9434,5.0626998e-20
15e0def7,0.0014951229
c193ae99,0.35909307
42ec7df2,0.038410604
917300c1,0.46613356
29e487c8,0.7348896
ff66dfbd,0.50120467
1dfbef19,0.2882728
ef8d5737,7.8717346e-07
5ac62625,0.00044560432
9eda83f8,0.36838043
c5ff45a7,1.6745673e-18
8b031162,0.2514645
11fa3e76,0.7560257
93da94f9,0.62243605
68e53103,0.12038669
dc0dc7fe,0.47808316
24e94921,1.7775936e-05
d392087f,9.602436e-14
f5e7a1bc,0.30209544
7b42399c,0.0051566064
9e2f2501,0.00020855665
88f7c9f8,0.27925748
889ea184,3.8375444e-07
5e0d7a22,1.7414592e-27
80042bdf,0.0028102994
077b6c68,0.111441225
006369ec,0.10038611
0ef3db85,0.9185577
187d1375,2.832498e-07
19421236,6.816091e-05
36856034,0.9294342
184095a0,0.2880662
cb857d4f,1.836378e-16
a49f2976,0.68146616
c885c8fb,0.4014843
290ad1c1,0.5807678
5da44185,0.0024524033
4e1c0f40,6.7498644e-05
6811f516,0.3165661
c643494a,0.7710371
89b389ae,0.74037707
99f69fae,0.00037774444
85ce64f5,0.031377643
f39fda18,0.6873492
62fde645,1.7977372e-15
54d976e4,0.51659113
214093ab,1.9762663e-08
9e091904,0.6544803
58524bde,0.9911059
3a7c5aa7,0.023247063
98ff7b84,0.51509744
ba3a611d,0.44387546
3bde5fa5,0.8407421
a0030881,0.63072526
2eb4938c,9.609161e-10
9a605545,0.03208986
844f2bfa,0.44303814
4d5e1ea0,0.7990059
e4fbfec8,2.660407e-08
86ce8eca,0.9982182
d52c6043,2.366642e-17
21c46c83,3.3934816e-20
dfdfb031,0.5521988
35e4aaca,5.3057154e-16
017bcd36,0.0003645718
8ae998ba,0.63206875
6c08a718,0.46520206
a54ad43e,0.530764
587bf099,0.948078
b8e4ba9a,7.742115e-26
d29eff4d,0.23717308
5edb551d,0.0017260313
6eec33e0,0.07642633
c2149448,0.16601446
bd81b915,0.3256101
b10b49f8,0.8533951
cf14ef53,5.78521e-07
c27fdbb6,0.96110696
e4351dd8,0.07712886
1ca3c9ec,0.61500776
2dcccddb,0.70309055
a8c32975,3.7432176e-24
d940095f,0.8888429
ca389493,0.00014451146
dbc9cdf1,0.6325943
dbb14840,0.8897332
d52cfd90,0.4138251
b4096333,0.02248621
93e8e5ad,0.00857693
b0dfd29c,0.92132586
cd4b5986,0.50907844
aa3a8108,0.95993245
254d2238,0.03745076
738ee6ba,0.88396156
f5af2459,2.534089e-19
809b49f3,0.08103761
e3539167,0.45331615
a1f32e74,0.98720837
b348ac39,1.3350725e-05
4db8e0d7,0.1360654
d66d465b,0.04323998
b10d2bbb,0.026979417
01e63d93,1.8962106e-24
4b7aada2,0.42265195
7583914c,0.599444
caf59295,0.024930507
4a9404f6,0.9986774
45d719e3,0.0013191402
71716a82,0.26211965
5a0dd3ab,0.82741535
c5810d21,0.005993843
f678038a,0.07630059
e3f2411e,0.206213
070fa8e6,0.27295274
fe6e897a,0.7614508
05f4931b,1.71067e-06
4ce91a00,0.9980257
0246ee0c,0.5097924
d0cd49b0,5.062396e-18
d0a8b2f0,0.93144834
f108894b,0.00017353892
156c5a85,0.9225546
df33d7b2,0.98677516
baa0ec5c,0.03412968
243bac76,0.014960915
72b7819c,0.46063584
3bf4c2f4,4.0372654e-25
70b0d042,4.452635e-11
51e2b7ca,0.0009859502
0dd1212b,0.25951973
c721c53c,1.2373831e-05
a9028dea,1.8836104e-07
7ce9e776,2.5403757e-30
6578f35d,0.74159485
0ed8cf16,2.094471e-20
447846f7,1.2375414e-12
0699c09a,0.19413134
d28af579,3.3462433e-07
6569075e,0.8232442
1ab85794,1.0546325e-07
1745f65a,0.3687796
857d0e74,0.5387062
8a24db5a,0.6841585
dbdbfc89,0.88132584
bf742a69,0.15573248
3fa06975,0.02663508
346bee7d,1.3150607e-17
1f0f8e85,0.77596486
65f5a422,4.8937282e-17
ab6e8e04,8.917088e-07
8c5ec9b8,0.231787
33f6b29a,0.9931025
0129bddd,0.17072648
914dced2,0.633068
4e43ed1c,0.93669677
4cabc6b4,0.5864083
8c1e831d,0.48907503
8e7d4626,0.1362383
8f6d47ba,0.44564602
fddd6685,0.55715233
9ab2d11f,0.21643695
d144c4fe,1.775081e-09
d809a3e5,0.15666154
888e38cf,0.49381754
0cadb51a,5.555653e-06
a3c247d3,0.34738618
8d866bfd,0.99885416
fc0b7b59,0.11924714
bb58f257,0.051020563
5abd9ea2,0.028211266
f31369c0,0.004942864
b2df1546,6.8108243e-06
2d955a2f,0.9705639
224f31a7,0.36980748
7354202b,0.016988635
91bdeaa6,0.99825895
4af9acf6,0.022865415
e78ddb82,0.5833813
9c0d19a3,0.83742344
ff042ec1,1.23311676e-23
89f9dbb6,0.00023207068
51062fd7,0.17938298
81fbf318,0.065080196
0226002d,0.34722927
af182c5f,0.5023758
1a49506e,0.0024901927
fa530b08,0.0025975704
aedf4fac,1.062885e-05
0ecfc382,0.19667551
6b055252,0.6875123
e84e4298,0.96530914
5cbebe85,0.4253733
f43ac361,0.31721398
4c44148d,0.99464345
d3320ed0,0.33438188
076589f2,0.09048149
ea34a408,0.6742146
60b2a91b,0.62658364
c79f6c3f,0.28531924
dd40e451,1.9564999e-07
a0bfc4d6,0.0044654906
c68e8922,8.3772805e-21
75b9b3d3,4.4380566e-20
09585ae4,0.008331895
ade05c36,0.0768981
8aa76684,0.8956562
6399fe30,0.050861716
9b7ad695,0.30829594
7f6d3c16,0.7690504
8b5497a2,0.998301
b61ac08b,0.9098939
70c83161,0.0066463053
f41de0c7,0.4111978
01172550,8.387304e-10
878baaa6,1.50605e-08
a71ac38d,0.49060854
3e61c5e1,0.91027343
2d10aadc,1.5014924e-08
b3027c0a,1.0328384e-07
2b76b075,0.6746656
c47fc129,0.5245915
bb478cae,0.5605845
b3c9e845,0.9994892
4b1b2a61,0.0029764473
14b311f6,0.2793923
e5c8e775,0.4738351
566c86ca,0.18106782
149b5e89,1.5112101e-07
f2aaa705,0.0036239028
6b7e4a08,0.16821313
ebb4f679,0.22216037
5a17b824,0.99172497
2c407095,8.3398554e-08
93e299b6,0.7066629
dee0c66e,0.47231317
3f9d7570,0.0036321282
3be9624f,0.845906
e9ee98da,0.6593383
e73d6bae,0.009015799
f0ccd2ed,0.08962497
1a6fd33e,0.92068315
c4be528d,5.774004e-35
9568e398,0.47230977
319842ec,5.361823e-34
6eb11771,0.01960054
f902ef9a,2.8123022e-09
7d324378,0.8442162
1d0c5e40,0.8928757
674b40ff,0.5655601
fb24d7d7,0.43967292
bc1540d3,0.28098753
6ee01efd,0.34037083
27c82155,0.001452148
b26da393,0.2684092
13a05958,0.07503095
2f077a39,1.4123025e-06
a6ab4353,0.30258274
518ca536,1.4863351e-10
75f5fe9c,0.050363183
c6e42e94,0.1696446
5f2bae34,7.8127494e-05
2b6e8231,0.35565293
b37e6922,1.4728802e-05
08608737,0.12229651
0712e0b2,1.0054022e-05
acbd4462,0.83779323
16a25321,0.03953144
abb85c83,0.002442658
621fc582,0.20059428
2b692382,1.4749126e-05
fcf645f5,0.00056925416
8dc77e3e,0.46073055
a6a980c5,1.4190131e-05
c835f175,0.12885699
4d1fc845,0.7278341
6f2dc077,0.49804437
9ba185f6,0.056610048
4e5f188f,0.12614712
a495efac,0.30289757
1f3d6cbd,0.39393774
0f6372d9,0.36291182
830e6f72,8.0496665e-07
84922e32,0.00015115738
b7d95c92,7.13113e-08
18d29c0b,2.6318633e-25
d337c39b,3.9863618e-08
0fecb752,0.8979237
e59ce961,1.1618586e-05
3131bac2,0.43307376
85cd075b,0.5313611
53eae829,0.303809
c52d4735,0.19312066
8d0dff4e,0.0
af396578,0.3303635
81b71a3e,0.0023170114
b081a6be,0.0074284077
a298e472,1.0841211e-13
2c3040d5,0.9893196
777e918e,0.6400464
8f140837,0.64602464
69e74507,0.5929704
d2fa49dd,0.22013941
e4b8a658,0.0033325255
b22b7bb0,0.21383595
e28e413d,9.4442525e-09
d79a5b42,0.63557374
8d05dd93,0.12829208
655b528c,0.3573433
fef22c11,0.5589273
11ce85c7,0.8663374
2abdf225,0.11539468
691e57a6,0.34629983
5edf8257,0.6918777
2e3e6525,0.2367115
5e1e95ef,0.37467486
2d6baf47,0.00091543794
ea692aeb,0.00019809604
326ea4da,7.8356094e-28
2c2144a8,0.45057976
995f5f0a,0.438905
b10fdf53,0.29524732
3dc110b0,0.6048702
1e423da1,0.13861617
e415b627,0.5952168
f905d8be,0.29910985
ebe75960,0.06269151
9887d0d7,1.2765426e-05
d20fc497,0.34181833
57cc8d82,0.09575558
19c1c0a3,0.029566437
bd5242b8,6.6868515e-14
a93c966a,5.433637e-06
69f7ee7c,0.47278568
400c030f,1.212795e-09
f7cf59db,1.1201334e-25
9057f177,8.708358e-16
f874aa96,0.64364
3d2b2f65,6.2908923e-09
b1a9889f,0.9946015
5638800a,0.3466972
6cc3de85,0.9777293
c45a6f9a,1.769529e-07
719dcb55,0.557266
abc29c67,0.8733537
0d8454bf,0.92325747
da9b4543,1.8876219e-17
f5643fec,0.05192563
d8f178ad,0.23007572
6813bfff,0.3065179
f517bc3c,0.038847625
c1254561,0.12971917
fb1ed800,1.9380482e-09
42cd718d,0.19434771
3a3f1352,0.8708103
531c29eb,1.1709562e-13
f6383a5e,0.90858924
9927fa32,0.0
de4e8cd1,0.005420804
0df14296,0.9748548
9604cf33,0.07889691
3ae2ee8a,3.3976647e-28
95996594,2.030759e-09
2908036d,0.4765458
59b96076,0.23814559
1b511fe9,0.4077149
52e0670a,0.95125115
8b045c21,0.054084122
d818079e,0.9877432
0e359c0e,0.001303643
9f68e110,0.010129809
2257324c,0.01677674
6d5c700c,0.0024408698
ac3efb70,0.0025347173
c17b7dbe,0.18276727
9cbbe5f8,0.27483374
2f7d1ca6,0.1777339
2a773c6b,0.87914324
4aa51844,0.6206591
50414b6c,0.034656346
fa708c94,0.9930651
4ffb2214,0.10168028
f080f2fd,0.00018286705
7686a991,0.6632817
210584fa,0.07942805
314a0c60,0.3493139
652738be,1.1517516e-17
97328fb4,3.249777e-05
1ffc4b1b,0.35317588
285775b5,0.0006046295
fae7c37d,0.19954884
95faa6e2,0.2869255
2cc92463,0.64556175
be0a4884,0.004754901
0ec6cc07,5.8792587e-08
7addeb4a,0.08616918
7078e35a,0.43185684
00bb722d,1.7763911e-06
fb6d9aaa,0.009268701
8739c78f,0.5218779
b80307d7,2.3657312e-05
d6aba752,0.11936647
239e313f,2.4021969e-17
71cd2877,0.0033904016
b870c6ec,0.62315536
148f600c,0.11325252
f2de5d65,0.13306707
9c48afc7,0.47577167
888d5190,0.25376654
c2d79443,0.8638699
07458d5d,0.5219361
80eedd13,6.149189e-08
281ec65c,9.038986e-05
2d85da71,0.92406845
88e6d0b1,0.06772274
b2bd9d8e,0.9026078
38a978ce,0.74927443
23ff220a,0.04917392
db055794,0.05021113
e1707308,0.039765388
83a3aeef,0.51177347
7e15b042,0.11117467
0bd24025,3.2604526e-05
ffd5b968,0.00056907535
bbbeb3f3,0.0052918494
8b8867f6,0.3481487
e194338e,0.74351954
6f151f1d,0.95055974
195dca0c,0.73908055
f53d80c7,0.004352182
11e40b77,0.9940456
68ef9a7b,0.9709381
9e71b979,0.025296569
468c860e,0.72530144
db924274,1.6406523e-12
bd440b55,0.0
00aa3cc0,0.47980523
4a12a86b,0.5772801
2c6d8b37,0.11846039
e3627025,0.37913597
be761ffe,0.06537911
b0656196,0.2158494
ece21805,0.07414803
588abb8a,4.427335e-28
6cbbefe2,0.30899686
4b8bfbee,0.6985311
6e92fb57,0.15409106
9a44a5f2,8.134143e-13
4f0b2b92,0.8798439
1505b82b,0.58297634
7d466bf9,0.26936924
576c6542,0.047501177
8291657d,0.09712565
f511d824,0.95075107
4d47c4c7,0.3101409
fa54293b,0.89003396
01b9a8b1,0.0014444888
c28c7b2c,0.86889243
584ce991,0.94899493
f3f4b189,0.4204621
7198ab97,3.917885e-28
5e72d0b6,0.7113414
f6515d3b,0.21872893
8bc9742d,0.33022687
22c36469,0.014507234
7fcfd569,0.98105645
80a85ac1,0.5480581
76ba4556,0.00019714236
bb77bbf5,0.29769015
3f73ab1e,0.8719801
097e911c,2.415222e-13
e10f4392,0.8318993
806d5b36,0.90958405
3d39d621,2.2761985e-06
fde36964,0.024354994
e0f2ae24,0.33439457
f6988945,0.97768533
3b11719a,6.415522e-12
0deb60e7,1.3080951e-11
c0b9e68a,1.1216336e-26
3494a0d1,0.15714923
acbb9196,3.8441968e-16
52986021,0.31458214
d544ca63,6.215563e-16
65f12c9d,1.4154755e-15
b2481ac9,0.008488297
c243a8fa,3.0403932e-25
72d75152,7.779199e-06
8bab8f93,0.5824615
cd4e72c6,1.3028811e-26
650ce31e,9.094615e-06
b7e02cd3,0.9982631
31c6cf57,0.0009366572
a602c92d,0.53153485
b00d875e,0.13777304
b9fe2749,6.221683e-05
24ec82b4,0.98441505
b4e44ab4,2.794582e-24
5cac86aa,0.4396847
521c5d2b,0.5356154
edc2db0b,0.0037437677
99042dbf,0.45815247
284a1e3b,0.00380373
2b162deb,0.19108903
7b2d72ff,0.622623
98976b64,0.99478865
df369406,2.8005692e-05
ba529f7f,0.80607605
0ee35685,6.9406554e-24
5c9153a7,0.05928117
c34bfffa,0.04841131
7f2f2bef,0.5023855
36b6304f,3.4364767e-09
8500f7a8,0.21352687
31edcffe,0.022031099
b17fc779,0.555966
b1301f39,0.08550528
78f1eb1c,0.03756085
29fd91a7,2.1112208e-27
7fc4ec36,0.7011599
6d519a8f,0.5148214
b98b48fe,0.40945488
00798379,0.66540307
b182e233,1.2419866e-09
72481332,0.16971964
a3dd6b46,0.4044571
55e1a2fa,3.1627598e-27
ca167f7e,0.5187418
a2f6fc60,0.17554802
c12ce38d,0.47316188
41cc3cf1,0.5420591
75d15e82,0.7477861
3ea7f47e,0.954468
f78236c5,0.25021407
23e4de19,0.9996722
46bb840e,0.7726094
0163756d,1.8496656e-05
760c3340,0.27071333
f657d0b3,0.38151407
2834e5e7,0.63199675
e1c188b9,0.028160661
ebc4685b,0.493333
dad4ec14,0.051041692
598af27d,3.298304e-05
b4dc7f97,0.062428296
720f420d,0.3646639
c76d8118,0.0010026991
b471c603,0.002401501
d7f44170,1.8957225e-09
c9b9f79f,0.0005033016
ab4da4fb,0.028220087
178aa124,0.06984189
8c5d18fd,0.0065567195
cf2a2fc7,1.7828228e-14
2e246f9f,0.00014910102
2ba7907a,9.689222e-17
f214540a,0.43356487
03d3ec95,0.00078332424
63d2d8ae,0.3190418
baaaa0bb,0.97522897
156bd669,0.9581687
cec57749,0.060270816
451cf7a1,0.039756984
67ee7a39,0.00017780066
0e8a2a9a,6.8777197e-12
a52e73bd,0.05125144
e6ac7aee,0.88419974
7a85f62a,0.6143843
43a086e4,0.71785665
32136d23,2.0376536e-24
e7f5ccba,0.934343
58476959,0.28947103
8ccec255,0.97800034
4b22ad9f,0.028741956
a1401886,0.3921634
2686bacc,5.2903244e-05
2989e2e0,0.04927382
b77deb16,0.64242136
08493b52,4.8408037e-28
23d82bac,0.38342947
9ac4b71e,0.7382406
e6ddc0f5,0.10887015
17832ef4,0.48255515
ed60af4f,0.44027424
aaa95c59,0.51428354
f9a48982,2.69811e-08
316eab1d,3.8083349e-31
2a57d8ad,0.2146636
6f19f77d,0.4284158
8da56219,7.9012653e-25
67fb6867,0.6014574
ce92720e,2.241153e-06
2893de1d,0.13679141
257e9545,0.65829235
f3dd39cf,0.055689335
5b6ac9d0,0.00221169
71d93ab6,2.5977445e-22
ba6f3747,0.23691484
22c4a251,0.99502236
663a0e81,0.41641715
006abe61,0.004403591
73101c44,0.5943717
6532ea43,0.3039415
6b212e40,0.5113444
ba767a4e,0.18883067
b68fda7b,0.6494732
8c7e4855,0.00017115474
6e303b94,2.8105192e-11
973c63c0,0.86513114
91bc8a61,5.810242e-12
b9d42d7e,0.14176682
1e50c3f4,0.85878664
e6515685,0.9991828
c0d02666,0.019223422
420c7bc4,1.0127558e-06
35d0788a,0.10728288
56f15158,3.7840938e-38
f0a0586b,0.1119405
ee809167,0.5737492
83f5d9e4,0.9439072
e897ba70,0.05990371
da4f1697,0.14132613
6a5c8da8,0.99955964
b352e469,0.10338238
e7fc4119,0.00014901161
95906de0,0.72641546
f6a9fa75,0.9764614
f0e65285,0.06373757
00ba1b5a,0.27323613
c6452bbc,0.00026130676
10841913,4.2408126e-05
55a784b5,9.102624e-19
37d789ea,0.4059967
6e7afade,0.40275288
98cf7b29,0.39581096
81f2879e,3.196411e-05
6ac9185e,0.13418144
37799494,2.1238398e-05
37cfb516,0.5504406
3999e2a6,0.88437605
571a73c4,0.8671224
5c946fa7,0.2854203
293d4dcf,0.1498062
92165d7c,0.8469008
4af76897,0.97871935
fb33d700,0.0019681752
86e22626,0.04412031
da603904,0.07583606
c85e38bf,0.030016989
8046c7d3,0.9899487
115f4b3c,0.20019528
1b513356,0.61344135
aeff3630,0.004014313
707505e3,8.021532e-17
2494f3db,2.2853996e-17
8711f61e,0.8424202
381bdd01,5.142852e-22
efc85238,0.07309422
ea62c1f2,0.9237281
738bc412,0.015201896
b6357cd7,0.06082654
dcbd2946,0.6331334
60d6c35b,0.76828396
a66ab78b,0.4279977
1a71e92f,0.00018659234
9adc2c2a,0.15299949
00503faa,2.2941186e-23
cddbbe52,0.98882884
bda9d3f7,0.34236664
a3396076,7.2614144e-11
f96b8060,0.3384453
1f692c31,5.337138e-24
80fc2b4c,0.22022754
bcde0042,0.19757083
00abc1a2,0.7690786
19dd8b45,0.000101882106
21c789c0,0.60396236
47a552ec,1.8230883e-05
7817f1f6,0.13092333
3a9d0cd3,0.1445744
6a461834,0.00056552887
9bebaa19,0.9400637
f1c137fc,0.0694139
c10a2b86,0.056146353
f7078526,0.8389413
ca783374,0.47298086
8288ecbc,0.94517493
6c8cc252,0.53809243
d0d8eac7,0.4536917
ca13b8fc,0.9505596
b6f813a0,1.7029601e-22
a7f9dd0c,0.99952114
2b3dce68,9.5803244e-24
d3ddf42a,0.83629453
ad975bfd,0.9127452
d6684c82,0.72138834
cff528a7,0.11034167
f320ea1f,0.027478367
d70f80d8,0.01810819
301e2089,0.74014664
f2101db5,0.3156982
e9609fde,4.5499346e-32
6b06f3d4,0.013483256
dc5f06a5,0.52366966
ad3b1c8d,0.49118257
87fa851f,0.33941197
edfe0d9e,0.0008073449
484e7e3f,0.3442442
747fc25f,1.2169066e-11
06e201c9,0.50270784
6a7b7b16,4.02554e-06
76f51088,0.9778571
0c6ce303,0.5098935
a8750a23,0.118721515
005d1a8d,0.9711857
7f0be083,3.3194642e-28
7a0f2f2f,0.7115755
e1f9257f,0.92353505
a6fb4681,0.846551
c1c7e9be,0.000108688284
ac869afa,0.7657498
e99c19c1,0.63457334
bbef7d99,0.8682909
37e2e959,0.88219255
cbcaf60b,0.0
87e7af15,0.83618844
343c2321,0.2906472
86bceac5,0.068666965
4ab48f91,0.42162243
5f483683,0.0035718381
08d13069,0.9914876
c35ffbea,0.8287628
fe432129,0.000121728706
f5f77552,0.0132160485
59eef4b5,0.94475687
8a9683f3,1.095154e-05
3469718e,0.27678186
403b44fb,0.58694494
41b9e7ec,8.230809e-06
41f2ae81,2.0514733e-32
f08c166b,0.0
6b2ff695,0.8490013
80896ecf,0.11787096
ae4686ff,0.040297955
c7f2e193,0.6064338
f225df4e,0.018225044
c1746a28,2.5750915e-05
b784e5eb,0.8819673
c3dde492,0.13493684
1f8ded3b,0.5937768
c94ccf7c,0.0
cb094c48,0.06256062
a3c7ad85,1.0555991e-21
50e04b40,0.6377423
1e4c051e,0.00056257844
8988d5d3,0.0058118105
c642619f,0.07615456
c6acb363,0.02202624
8be4b652,0.060555488
44dca4a2,0.26115632
f907ebd5,0.41149688
f7dd1654,0.41530037
0c758a71,0.7311169
f9b8bbb3,0.6039324
7c70db2c,2.5626452e-30
c8dc61a5,0.42978474
85d93789,0.021388233
dca344ad,0.43350834
af2fbdce,0.23854178
8b83889a,0.061726034
78dfc07d,2.3700444e-05
4e94be53,0.9590277
0e817454,0.4842168
dfe6fa99,6.4032823e-09
3edc1cc0,0.12802032
8c6dbe7d,0.15366843
bdf32d47,0.24416322
2760f741,0.97551525
ef55d0c0,0.022512108
8fcfa985,0.97225595
60161993,0.5496773
25ad6a48,0.07567415
696f6720,1.0362068e-18
04362967,0.84475505
5258c583,0.98043
f879fe70,0.40878037
2439dfdc,1.7715613e-15
ac950d25,0.99948776
e6959965,1.3886394e-13
19a32064,0.10732585
5d50c406,0.3653468
dcec8355,0.55011517
5c8d42bb,0.09438169
51c63020,0.021428555
084e91db,0.28386715
6b8a360a,4.0279727e-05
9472ba7d,0.7356127
44a04f77,0.30925936
942e9022,3.3024689e-10
527e6832,0.0029272735
9e227218,0.449976
604418cf,0.70413315
1cb56f66,7.565839e-08
0c6632d8,0.8755244
f4a5d0a4,0.9201815
dfdc63d6,0.8576818
30aa34b3,0.025126487
17e1ddd6,0.98291814
d537c796,0.6947249
c767fce2,1.2360455e-07
b99a21ba,0.03198445
ba1b5388,0.5356394
cecd5499,0.052422643
bb76f9a9,4.7551767e-09
65c7d23c,1.1214271e-28
ec5777c1,1.0570881e-17
5e6863d7,0.009083182
d8776c31,0.48080134
d2259acc,0.0005145073
d99d01b1,0.0013076067
b7baff6a,0.56579554
a6bf99c2,0.0003937781
b01fdaf1,0.43627602
dd8ad5ed,0.59889746
9cff4ede,0.97906435
14ab6ce9,0.12461555
d0868f38,0.32523686
7351accf,0.00065395236
8469d948,0.5314526
9cc731e6,0.65748715
c991b886,0.9892387
15c427d5,0.6231789
7c7afc5f,0.27477255
99cd0a99,0.010194898
1d4e77b5,0.39040506
ff2d1583,0.4582888
1041e785,0.49977335
0ce1b293,0.99989367
8ba6ac8b,6.632164e-27
7c0d1b8c,0.023731798
b8365041,0.020430297
844e0e89,0.8655262
f9075b74,0.6637724
26758b1d,3.8431278e-08
c071ddaa,0.5590328
e5664562,0.5124619
5ab278a3,0.99711037
9135a187,3.5346477e-07
199b3b1c,1.3803365e-10
99772654,0.19926882
fefe466b,3.7842906e-26
0a0a0a22,0.41116545
765bfc2a,4.4291154e-10
65c8d6d5,0.4292678
cc895cb8,0.3204304
73664654,0.64145523
b3a8a04e,0.1417301
da02c8c5,1.2086078e-21
5359feb3,0.56738204
